TransactionID,TransactionTime,TransactionAmount,CardHash,CardType,CardNetwork,IssuingBank,DeviceType,DeviceHash,IPAddress,EmailDomain,Browser,OSType,ScreenResolution,Latitude,Longitude,IsProxy,ProductCategory,MerchantID,MerchantCategory,TransactionCountry,IsFraud,FraudProbability,ProcessingTime
4738,2023-06-23 00:58:00,345.37,card_000117,mastercard,Discover,HSBC,desktop,dev_04999,170.1.164.153,gmail.com,Chrome,iOS,2560x1440,20.512377,-177.047865,True,Clothing,merchant_05862,travel,DE,False,0.1439,60
2950,2023-06-23 02:28:00,24.46,card_000192,amex,Mastercard,HSBC,desktop,dev_01831,230.116.169.150,company.com,Opera,Linux,1024x768,44.233405,-105.103204,True,Beauty,merchant_09672,gas_station,AU,False,0.1752,228
9861,2023-06-23 03:13:00,1234.14,card_000012,amex,Mastercard,Wells Fargo,tablet,dev_00991,195.185.135.140,disposable.com,Safari,Linux,1366x768,-33.517217,133.403371,True,Digital Content,merchant_01147,online_retail,IN,True,0.6292,199
8675,2023-06-23 04:06:00,66.6,card_000057,amex,Discover,Wells Fargo,tablet,dev_03216,159.171.35.164,company.com,Safari,iOS,1440x900,-67.709349,-115.341471,False,Clothing,merchant_00601,utilities,KR,False,0.0591,452
3778,2023-06-23 05:52:00,37.04,card_000033,amex,Visa,Discover,mobile,dev_04102,226.5.224.72,hotmail.com,Firefox,Windows,2560x1440,-61.675528,72.424339,False,Home & Garden,merchant_00292,insurance,IN,False,0.1741,404
2092,2023-06-23 06:05:00,57.47,card_000091,debit,Mastercard,American Express,mobile,dev_04090,152.135.212.134,hotmail.com,Safari,Linux,1440x900,-86.501672,-140.145952,False,Food & Grocery,merchant_08307,healthcare,CA,False,0.1624,138
5363,2023-06-23 06:11:00,835.45,card_000140,credit,Amex,Deutsche Bank,tablet,dev_00582,153.34.247.1,gmail.com,Chrome,Android,1024x768,-22.848814,49.077441,True,Services,merchant_07625,online_retail,US,False,0.144,449
7745,2023-06-23 06:40:00,543.26,card_000009,debit,Mastercard,Wells Fargo,desktop,dev_00190,93.49.215.136,company.com,Edge,iOS,1440x900,33.26418,12.082668,True,Electronics,merchant_04013,online_retail,GB,False,0.0461,137
925,2023-06-23 10:07:00,52.79,card_000064,debit,Mastercard,Discover,tablet,dev_00027,39.10.167.214,company.com,Safari,Windows,2560x1440,-55.351233,-143.323645,True,Books,merchant_01777,streaming,DE,False,0.1822,419
7450,2023-06-23 13:35:00,134.92,card_000006,amex,Amex,Capital One,desktop,dev_00115,120.13.191.248,yahoo.com,IE,iOS,1024x768,-62.935967,-28.038746,True,Books,merchant_04062,electronics,US,False,0.0124,486
4671,2023-06-23 14:25:00,15.11,card_000175,amex,Mastercard,Chase,tablet,dev_00221,186.19.126.246,hotmail.com,IE,Android,2560x1440,-46.986024,-0.453139,False,Beauty,merchant_01315,travel,DE,False,0.0583,143
4160,2023-06-23 16:17:00,18.18,card_000130,credit,Amex,Discover,mobile,dev_00929,63.4.101.232,outlook.com,Chrome,Android,1024x768,-19.834914,157.686022,True,Services,merchant_01607,streaming,BR,False,0.132,354
8248,2023-06-23 16:50:00,329.96,card_000041,amex,Amex,Discover,tablet,dev_04032,124.105.215.226,company.com,Firefox,Linux,1024x768,69.48164,-119.335376,False,Electronics,merchant_06699,grocery,DE,False,0.1235,113
1620,2023-06-23 19:41:00,197.89,card_000066,mastercard,Mastercard,US Bank,mobile,dev_04970,252.88.159.80,gmail.com,IE,Linux,1440x900,37.843802,-138.456051,False,Home & Garden,merchant_00852,utilities,MX,False,0.0814,426
1419,2023-06-23 20:00:00,49.87,card_000065,amex,Mastercard,Deutsche Bank,desktop,dev_03187,7.238.106.153,hotmail.com,Edge,iOS,1440x900,87.492146,49.114348,False,Books,merchant_02004,gas_station,RU,False,0.1668,373
9844,2023-06-23 21:50:00,1611.28,card_000199,mastercard,Mastercard,BoA,mobile,dev_00281,113.104.159.86,free_email.com,Edge,macOS,1366x768,-8.389531,-151.248338,True,Gift Cards,merchant_09738,cryptocurrency,JP,True,0.8067,322
2902,2023-06-24 00:02:00,24.14,card_000027,debit,Mastercard,Deutsche Bank,desktop,dev_03490,209.2.174.237,hotmail.com,Firefox,Linux,2560x1440,46.003895,-35.476625,False,Sports,merchant_07846,electronics,NG,False,0.0686,97
3431,2023-06-24 00:37:00,310.36,card_000133,debit,Visa,Discover,desktop,dev_01062,119.127.87.185,hotmail.com,Firefox,Linux,1366x768,-62.334093,-145.860259,False,Sports,merchant_03538,dating_apps,AU,False,0.1754,129
1066,2023-06-24 01:35:00,97.4,card_000166,debit,Visa,Deutsche Bank,tablet,dev_00388,202.247.141.215,company.com,IE,macOS,1366x768,3.083741,-137.856811,False,Sports,merchant_06695,utilities,MX,False,0.1056,211
3398,2023-06-24 02:01:00,6.93,card_000024,mastercard,Mastercard,Deutsche Bank,tablet,dev_02183,13.110.243.179,gmail.com,Firefox,iOS,2560x1440,-47.619571,155.296699,False,Digital Content,merchant_01840,dining,RU,False,0.1643,384
8680,2023-06-24 03:14:00,58.79,card_000064,visa,Visa,HSBC,tablet,dev_02031,9.250.22.122,outlook.com,Firefox,macOS,1024x768,-52.491706,86.491841,True,Toys,merchant_09483,online_retail,AU,False,0.0482,110
1023,2023-06-24 04:33:00,5.7,card_000102,debit,Visa,Citibank,mobile,dev_00142,145.222.93.178,company.com,Opera,Android,2560x1440,55.686518,-43.457979,False,Beauty,merchant_09767,dining,BR,False,0.0094,65
650,2023-06-24 04:46:00,56.95,card_000173,visa,Discover,American Express,tablet,dev_04655,197.133.83.195,outlook.com,IE,macOS,1366x768,-0.558807,150.099137,True,Sports,merchant_04495,electronics,AU,False,0.1553,444
9067,2023-06-24 06:16:00,8.12,card_000072,credit,Mastercard,Capital One,mobile,dev_04295,81.205.14.113,company.com,IE,macOS,1024x768,-42.841851,-77.991797,False,Food & Grocery,merchant_05433,gift_cards,DE,False,0.0125,153
6667,2023-06-24 06:21:00,14.59,card_000046,credit,Visa,US Bank,mobile,dev_04761,198.210.175.236,company.com,IE,macOS,1024x768,-1.456853,-126.43764,True,Sports,merchant_02038,travel,IN,False,0.1008,110
7943,2023-06-24 08:38:00,17.53,card_000172,credit,Mastercard,US Bank,desktop,dev_02953,228.162.213.53,yahoo.com,Firefox,Linux,1440x900,47.103375,-121.400387,False,Clothing,merchant_03243,gift_cards,NG,False,0.1189,478
5545,2023-06-24 08:40:00,45.84,card_000197,visa,Visa,American Express,desktop,dev_01422,3.158.218.99,yahoo.com,IE,macOS,1920x1080,50.928392,118.648149,True,Books,merchant_07119,dating_apps,AU,False,0.1333,350
6132,2023-06-24 09:03:00,9.32,card_000127,visa,Discover,BoA,desktop,dev_00670,169.103.235.193,outlook.com,Firefox,iOS,2560x1440,-16.790399,41.311293,True,Sports,merchant_01301,healthcare,GB,False,0.1315,498
9369,2023-06-24 09:46:00,23.33,card_000114,visa,Visa,Capital One,desktop,dev_02489,125.163.235.246,yahoo.com,Edge,Windows,2560x1440,19.953635,-157.543052,True,Clothing,merchant_05144,online_retail,KR,False,0.0689,165
4734,2023-06-24 10:24:00,59.37,card_000179,credit,Visa,Wells Fargo,mobile,dev_03763,6.145.145.165,outlook.com,Chrome,Linux,1920x1080,-3.785956,-38.828117,True,Sports,merchant_01868,grocery,GB,False,0.0065,490
3237,2023-06-24 10:28:00,45.78,card_000046,visa,Discover,Capital One,tablet,dev_00816,197.62.249.98,company.com,Chrome,iOS,2560x1440,-8.418276,26.016967,False,Electronics,merchant_06600,dating_apps,IN,False,0.0404,372
3906,2023-06-24 10:42:00,179.63,card_000073,visa,Visa,Capital One,tablet,dev_02435,125.165.180.98,yahoo.com,Safari,Windows,1366x768,41.277853,-94.785808,False,Services,merchant_00664,insurance,BR,False,0.0528,67
1593,2023-06-24 11:29:00,11.92,card_000005,amex,Amex,Wells Fargo,tablet,dev_04284,207.191.139.245,gmail.com,Firefox,Linux,2560x1440,-31.37268,79.793476,False,Sports,merchant_05353,travel,FR,False,0.0149,357
2198,2023-06-24 12:11:00,115.93,card_000099,debit,Mastercard,American Express,desktop,dev_02340,235.53.11.66,hotmail.com,Safari,Linux,1440x900,41.495784,-80.359171,True,Digital Content,merchant_05718,insurance,MX,False,0.1429,374
8774,2023-06-24 13:02:00,300.77,card_000137,debit,Visa,American Express,desktop,dev_00672,106.11.240.28,gmail.com,IE,macOS,1024x768,-35.237748,175.451552,False,Digital Content,merchant_05546,gas_station,SG,False,0.1643,487
1139,2023-06-24 13:10:00,106.67,card_000148,visa,Mastercard,Citibank,mobile,dev_01185,12.81.61.35,hotmail.com,Chrome,Android,2560x1440,5.616188,-144.405597,False,Sports,merchant_04633,gift_cards,NG,False,0.1624,283
1039,2023-06-24 13:51:00,8.38,card_000108,credit,Visa,BoA,desktop,dev_00605,55.57.127.183,company.com,IE,macOS,1366x768,-28.406447,-109.993133,False,Clothing,merchant_03811,travel,BR,False,0.1124,418
6756,2023-06-24 14:23:00,36.04,card_000016,credit,Discover,Wells Fargo,tablet,dev_04777,43.159.78.170,gmail.com,Opera,iOS,2560x1440,77.611906,-86.573675,True,Services,merchant_07343,insurance,KR,False,0.1741,379
2818,2023-06-24 16:11:00,250.72,card_000051,visa,Discover,Wells Fargo,desktop,dev_04262,64.242.244.245,outlook.com,Safari,Android,1920x1080,-87.004896,90.5591,True,Home & Garden,merchant_04876,online_retail,CN,False,0.0477,112
7276,2023-06-24 18:27:00,8.2,card_000068,mastercard,Amex,Discover,desktop,dev_01253,30.241.107.137,gmail.com,Firefox,Windows,1024x768,-73.865713,134.21023,False,Toys,merchant_02677,gift_cards,RU,False,0.0081,77
3071,2023-06-24 18:40:00,17.93,card_000138,mastercard,Amex,Deutsche Bank,tablet,dev_04187,125.139.99.91,gmail.com,Firefox,Linux,1366x768,-30.244149,138.301437,True,Beauty,merchant_09058,utilities,SG,False,0.1575,256
3149,2023-06-24 19:43:00,70.76,card_000145,credit,Visa,Wells Fargo,mobile,dev_02512,201.196.199.62,hotmail.com,Firefox,Linux,1920x1080,52.760588,-100.551228,False,Electronics,merchant_02644,grocery,MX,False,0.1297,440
8198,2023-06-24 19:54:00,6.39,card_000000,mastercard,Discover,Discover,mobile,dev_00314,33.28.60.49,company.com,Firefox,Android,1024x768,-27.074239,122.835464,True,Beauty,merchant_00333,cryptocurrency,JP,False,0.1892,439
3032,2023-06-24 20:41:00,1.63,card_000054,amex,Discover,US Bank,mobile,dev_01655,220.63.220.42,yahoo.com,Chrome,Linux,1024x768,13.663937,-178.326659,True,Digital Content,merchant_06892,cryptocurrency,IN,False,0.0083,388
9926,2023-06-24 21:01:00,1981.11,card_000061,credit,Discover,BoA,mobile,dev_01715,101.107.69.130,gmail.com,Chrome,Windows,1366x768,35.424683,0.720358,False,Electronics,merchant_01861,gift_cards,NG,True,0.9182,955
2056,2023-06-24 22:40:00,30.94,card_000156,mastercard,Mastercard,Capital One,desktop,dev_03095,130.213.212.64,gmail.com,Firefox,Linux,1920x1080,-55.460241,55.177764,False,Services,merchant_05872,electronics,MX,False,0.0107,449
4293,2023-06-24 22:50:00,19.99,card_000139,credit,Visa,American Express,desktop,dev_00243,92.216.247.245,yahoo.com,IE,Windows,1366x768,24.10045,-17.091099,False,Electronics,merchant_00657,dating_apps,CN,False,0.1221,189
4577,2023-06-24 23:37:00,91.7,card_000177,mastercard,Amex,Capital One,mobile,dev_01009,86.91.150.236,gmail.com,Opera,iOS,1920x1080,-41.125999,-26.939566,True,Electronics,merchant_00396,insurance,AU,False,0.0415,50
4148,2023-06-24 23:48:00,6.36,card_000102,debit,Visa,American Express,tablet,dev_01239,128.64.132.142,outlook.com,Chrome,Linux,1024x768,-67.780268,-91.569669,False,Food & Grocery,merchant_04259,gas_station,US,False,0.0589,282
8850,2023-06-25 00:34:00,1.03,card_000039,credit,Discover,Discover,mobile,dev_04289,103.192.127.78,company.com,Safari,Android,2560x1440,55.493397,93.46505,True,Digital Content,merchant_07578,dating_apps,CA,False,0.1802,415
8561,2023-06-25 01:07:00,163.75,card_000097,amex,Amex,Chase,desktop,dev_04528,250.74.164.127,outlook.com,IE,macOS,1920x1080,86.928324,-114.477962,False,Food & Grocery,merchant_08033,gift_cards,IN,False,0.0962,170
9340,2023-06-25 03:47:00,2.02,card_000013,amex,Visa,Chase,mobile,dev_04523,53.33.78.173,gmail.com,Edge,Linux,1366x768,24.693356,53.045848,False,Beauty,merchant_07269,gift_cards,RU,False,0.0032,259
7687,2023-06-25 03:53:00,60.4,card_000130,debit,Visa,Chase,mobile,dev_03362,230.209.55.124,outlook.com,Opera,Linux,1366x768,10.812501,-110.588788,False,Digital Content,merchant_04055,online_retail,MX,False,0.0467,456
1090,2023-06-25 05:05:00,86.8,card_000011,mastercard,Visa,Discover,tablet,dev_01566,217.66.237.25,hotmail.com,IE,Linux,1440x900,-2.686876,14.697743,True,Home & Garden,merchant_01077,grocery,US,False,0.1637,251
7822,2023-06-25 06:58:00,84.31,card_000088,debit,Amex,Wells Fargo,mobile,dev_00548,222.68.87.9,gmail.com,Firefox,iOS,1024x768,-20.678466,-104.495856,True,Digital Content,merchant_08748,online_retail,CN,False,0.1626,354
5538,2023-06-25 07:54:00,83.91,card_000004,visa,Amex,BoA,mobile,dev_01319,53.230.46.182,yahoo.com,Safari,iOS,1024x768,-30.53604,-146.190431,False,Home & Garden,merchant_09952,streaming,DE,False,0.1385,424
9604,2023-06-25 09:33:00,15.26,card_000017,credit,Mastercard,Capital One,desktop,dev_04475,122.252.73.182,gmail.com,Firefox,iOS,1920x1080,3.700468,-67.012236,True,Digital Content,merchant_09482,cryptocurrency,AU,False,0.1985,403
3466,2023-06-25 10:07:00,22.79,card_000198,debit,Mastercard,Capital One,tablet,dev_01351,218.51.146.114,outlook.com,Firefox,Android,1366x768,-11.032398,173.588365,True,Digital Content,merchant_03681,electronics,CN,False,0.1724,425
6708,2023-06-25 12:04:00,170.13,card_000177,credit,Visa,Capital One,desktop,dev_00207,251.144.224.157,yahoo.com,Opera,macOS,1024x768,72.9543,15.729864,True,Services,merchant_02166,dating_apps,FR,False,0.1407,476
7083,2023-06-25 13:41:00,1.21,card_000042,amex,Amex,American Express,mobile,dev_00391,113.51.118.131,outlook.com,Opera,macOS,1440x900,59.249685,121.519467,True,Clothing,merchant_09783,cryptocurrency,DE,False,0.0235,89
5278,2023-06-25 20:08:00,1.65,card_000079,credit,Discover,Capital One,tablet,dev_00948,22.221.100.103,gmail.com,Opera,iOS,1366x768,-88.020668,114.422864,True,Electronics,merchant_08302,hotel,IN,False,0.1477,366
3010,2023-06-25 21:18:00,32.74,card_000128,mastercard,Discover,BoA,tablet,dev_01591,40.1.79.8,outlook.com,Chrome,macOS,1024x768,-43.338925,-68.711655,True,Electronics,merchant_03851,electronics,CN,False,0.1375,318
9083,2023-06-25 22:43:00,13.56,card_000179,credit,Discover,Discover,mobile,dev_01336,239.9.236.240,company.com,Opera,macOS,1024x768,56.003779,-88.112874,False,Food & Grocery,merchant_07207,gas_station,MX,False,0.1906,304
9696,2023-06-25 22:44:00,8006.92,card_000104,credit,Mastercard,US Bank,mobile,dev_01970,156.197.194.250,temp_mail.com,Edge,Linux,1920x1080,81.123177,-153.621424,False,Gift Cards,merchant_01467,dating_apps,MX,True,0.816,392
6197,2023-06-25 22:49:00,39.15,card_000031,credit,Discover,Citibank,desktop,dev_01610,121.252.244.41,yahoo.com,Safari,Linux,1366x768,-75.093667,-168.688088,True,Digital Content,merchant_05341,gas_station,FR,False,0.0216,206
7671,2023-06-26 00:51:00,17.18,card_000197,mastercard,Visa,Chase,desktop,dev_01526,97.26.207.33,gmail.com,Safari,iOS,1366x768,-14.805339,51.850851,False,Digital Content,merchant_05434,travel,DE,False,0.1838,112
9624,2023-06-26 00:53:00,14.71,card_000029,mastercard,Amex,Chase,mobile,dev_02653,59.65.233.198,yahoo.com,Opera,iOS,1920x1080,28.288754,-168.324005,True,Clothing,merchant_05027,cryptocurrency,DE,False,0.0151,115
6463,2023-06-26 01:15:00,34.25,card_000042,debit,Discover,US Bank,mobile,dev_04426,154.85.60.215,hotmail.com,Chrome,iOS,1920x1080,18.854633,28.228014,False,Electronics,merchant_07379,utilities,DE,False,0.0949,95
7071,2023-06-26 02:07:00,3079.98,card_000073,visa,Visa,Chase,mobile,dev_03743,195.149.229.49,outlook.com,Safari,iOS,1920x1080,72.607124,150.998264,True,Sports,merchant_01053,dining,GB,False,0.1299,417
5196,2023-06-26 02:34:00,4.18,card_000098,mastercard,Amex,Chase,tablet,dev_00076,174.194.55.137,yahoo.com,Safari,iOS,1366x768,-83.542398,-65.965385,True,Electronics,merchant_08804,entertainment,AU,False,0.0435,143
67,2023-06-26 03:11:00,59.62,card_000131,amex,Visa,Discover,tablet,dev_01814,243.22.154.234,gmail.com,Chrome,iOS,2560x1440,31.818583,-6.292458,False,Clothing,merchant_08032,streaming,SG,False,0.0986,277
6798,2023-06-26 03:44:00,124.0,card_000031,debit,Discover,HSBC,mobile,dev_01863,173.199.161.78,company.com,Chrome,Linux,1440x900,-34.264478,-174.860655,False,Toys,merchant_04784,healthcare,NG,False,0.1806,62
8836,2023-06-26 04:27:00,12.53,card_000097,visa,Visa,Discover,tablet,dev_02814,178.183.174.115,outlook.com,Edge,Windows,1440x900,-75.468666,118.726088,True,Clothing,merchant_05334,utilities,GB,False,0.178,96
3400,2023-06-26 06:14:00,26.94,card_000131,visa,Visa,Deutsche Bank,desktop,dev_00321,96.206.148.177,company.com,Firefox,Android,1920x1080,38.100092,157.375082,True,Electronics,merchant_07566,gas_station,KR,False,0.1788,139
1995,2023-06-26 07:16:00,124.83,card_000077,visa,Mastercard,US Bank,desktop,dev_04312,115.45.156.131,outlook.com,Opera,macOS,1024x768,-13.79944,152.38167,False,Home & Garden,merchant_01504,insurance,FR,False,0.0146,219
6527,2023-06-26 08:26:00,9.07,card_000118,debit,Mastercard,Capital One,mobile,dev_02205,83.145.213.9,outlook.com,IE,Windows,2560x1440,49.943654,-136.911922,False,Sports,merchant_09995,grocery,AU,False,0.0212,409
841,2023-06-26 10:01:00,364.24,card_000167,credit,Amex,Chase,mobile,dev_02474,37.134.233.104,gmail.com,IE,Windows,2560x1440,-38.662956,47.077351,True,Electronics,merchant_01844,electronics,RU,False,0.0911,170
501,2023-06-26 11:06:00,9.56,card_000017,visa,Visa,Deutsche Bank,tablet,dev_03677,98.119.6.119,gmail.com,Opera,Windows,1440x900,-3.052854,-83.327848,True,Beauty,merchant_03990,gift_cards,CA,False,0.0575,80
2617,2023-06-26 12:31:00,182.18,card_000141,credit,Discover,Citibank,tablet,dev_01672,55.207.52.13,company.com,Firefox,Linux,2560x1440,5.756724,39.064443,False,Beauty,merchant_01787,entertainment,CN,False,0.0787,81
9255,2023-06-26 13:31:00,3.41,card_000079,amex,Mastercard,Wells Fargo,tablet,dev_00460,192.37.74.12,gmail.com,Safari,iOS,1024x768,74.842047,-67.320812,True,Services,merchant_00840,gift_cards,RU,False,0.1996,93
4540,2023-06-26 14:28:00,74.34,card_000058,amex,Visa,American Express,mobile,dev_00387,115.202.147.42,outlook.com,Safari,Linux,2560x1440,50.064267,-138.069391,True,Clothing,merchant_05706,entertainment,SG,False,0.0714,367
9477,2023-06-26 17:21:00,9.21,card_000176,mastercard,Amex,Capital One,tablet,dev_03862,65.255.49.91,outlook.com,Edge,Android,2560x1440,65.07142,-30.755523,True,Home & Garden,merchant_09352,online_retail,JP,False,0.1544,84
7074,2023-06-26 17:56:00,46.56,card_000072,visa,Mastercard,US Bank,desktop,dev_00128,172.217.224.128,outlook.com,Chrome,iOS,1024x768,-36.024579,127.613194,False,Beauty,merchant_09027,insurance,SG,False,0.0424,264
2814,2023-06-26 18:50:00,11.32,card_000085,visa,Visa,Chase,desktop,dev_01557,249.163.247.196,gmail.com,IE,macOS,2560x1440,-4.581643,-155.033398,False,Home & Garden,merchant_03559,hotel,CA,False,0.0105,187
1672,2023-06-26 19:14:00,63.91,card_000009,visa,Mastercard,Deutsche Bank,tablet,dev_00167,100.128.16.249,gmail.com,Firefox,Android,1366x768,-27.978857,-0.665741,False,Clothing,merchant_09767,online_retail,NG,False,0.0915,77
1087,2023-06-26 20:56:00,0.68,card_000021,credit,Discover,HSBC,desktop,dev_00776,154.9.72.168,hotmail.com,IE,iOS,2560x1440,-43.489323,114.693563,True,Books,merchant_02755,cryptocurrency,US,False,0.1799,257
2231,2023-06-26 20:59:00,15.73,card_000156,credit,Mastercard,Deutsche Bank,desktop,dev_00252,214.115.251.184,yahoo.com,Safari,macOS,1920x1080,-64.638065,127.280291,True,Books,merchant_04111,streaming,FR,False,0.1177,114
9583,2023-06-26 22:32:00,27.37,card_000085,visa,Discover,US Bank,mobile,dev_04172,139.75.235.125,hotmail.com,Safari,macOS,1440x900,47.083739,135.375618,True,Clothing,merchant_03689,healthcare,RU,False,0.1948,493
7527,2023-06-26 22:40:00,72.28,card_000022,credit,Visa,Citibank,tablet,dev_01302,225.147.63.53,company.com,Safari,Linux,1440x900,-30.214055,125.913005,True,Clothing,merchant_07246,insurance,FR,False,0.163,224
6263,2023-06-26 22:54:00,102.65,card_000054,debit,Mastercard,Citibank,desktop,dev_01158,225.216.54.111,yahoo.com,Firefox,Android,1920x1080,40.64794,-165.919504,True,Digital Content,merchant_08342,cryptocurrency,KR,False,0.0266,162
4956,2023-06-27 00:49:00,27.75,card_000138,debit,Visa,BoA,desktop,dev_03036,5.205.158.161,yahoo.com,Firefox,Android,1024x768,-12.058084,-78.042374,False,Beauty,merchant_09637,entertainment,DE,False,0.0575,56
6691,2023-06-27 00:50:00,1027.02,card_000165,visa,Amex,Discover,desktop,dev_03725,19.182.236.238,gmail.com,IE,Windows,2560x1440,69.610072,-120.307728,True,Toys,merchant_01634,online_retail,DE,False,0.0241,427
5218,2023-06-27 01:43:00,12.92,card_000042,amex,Visa,Citibank,mobile,dev_02736,55.215.55.159,hotmail.com,Firefox,Linux,1920x1080,-76.437589,-15.677534,False,Clothing,merchant_05270,dating_apps,MX,False,0.0922,219
510,2023-06-27 02:51:00,94.29,card_000037,visa,Mastercard,Deutsche Bank,tablet,dev_01322,4.59.47.196,outlook.com,IE,Linux,1920x1080,44.709183,149.237519,True,Beauty,merchant_02716,utilities,JP,False,0.0868,179
5056,2023-06-27 02:57:00,22.36,card_000127,credit,Mastercard,Deutsche Bank,desktop,dev_01464,128.71.28.68,company.com,Safari,Android,1440x900,60.088109,-40.029558,False,Beauty,merchant_09451,streaming,BR,False,0.1169,138
2819,2023-06-27 03:25:00,10.06,card_000072,visa,Visa,Citibank,desktop,dev_02232,169.3.65.83,outlook.com,Safari,iOS,1440x900,-46.703179,-109.959782,True,Services,merchant_03649,healthcare,NG,False,0.1682,242
3362,2023-06-27 04:10:00,76.98,card_000161,visa,Amex,American Express,desktop,dev_03574,156.67.0.247,yahoo.com,Opera,iOS,1366x768,-37.988358,10.298816,True,Home & Garden,merchant_01902,streaming,SG,False,0.0732,317
5223,2023-06-27 06:30:00,20.77,card_000142,debit,Discover,HSBC,tablet,dev_04567,204.39.72.34,gmail.com,Opera,iOS,1920x1080,-84.48961,-19.205485,False,Beauty,merchant_08910,entertainment,SG,False,0.0362,109
5046,2023-06-27 07:07:00,14.38,card_000068,credit,Visa,BoA,desktop,dev_04678,240.178.2.140,company.com,Safari,iOS,2560x1440,-16.769483,-129.391287,True,Home & Garden,merchant_05179,hotel,RU,False,0.1483,142
1366,2023-06-27 08:44:00,37.21,card_000059,credit,Mastercard,American Express,mobile,dev_00405,160.220.22.68,outlook.com,Safari,iOS,1440x900,51.889537,-86.747348,False,Sports,merchant_04478,cryptocurrency,MX,False,0.1417,120
6098,2023-06-27 08:47:00,52.38,card_000050,visa,Discover,Wells Fargo,mobile,dev_01505,201.44.202.86,hotmail.com,Chrome,Linux,2560x1440,36.863783,121.360983,False,Home & Garden,merchant_03484,healthcare,GB,False,0.195,335
2745,2023-06-27 09:00:00,1.99,card_000163,debit,Discover,HSBC,mobile,dev_01860,9.253.123.230,yahoo.com,Chrome,Linux,1366x768,-53.085356,75.751128,False,Services,merchant_05030,electronics,GB,False,0.0183,427
1126,2023-06-27 09:33:00,11.29,card_000163,mastercard,Mastercard,Deutsche Bank,mobile,dev_04277,155.89.0.147,hotmail.com,Edge,macOS,1440x900,-74.626473,147.399719,True,Books,merchant_03713,hotel,JP,False,0.0387,94
4498,2023-06-27 10:36:00,7.49,card_000058,visa,Visa,Chase,mobile,dev_03414,172.241.17.228,outlook.com,Chrome,macOS,1440x900,61.704249,172.153873,False,Home & Garden,merchant_00318,grocery,NG,False,0.0411,464
4441,2023-06-27 10:42:00,94.52,card_000109,debit,Amex,Discover,mobile,dev_04867,196.119.48.215,hotmail.com,Firefox,iOS,2560x1440,85.830151,178.323234,True,Electronics,merchant_08915,online_retail,RU,False,0.1339,119
1401,2023-06-27 10:55:00,22.07,card_000092,amex,Amex,BoA,tablet,dev_02529,18.217.136.81,yahoo.com,Chrome,Linux,1024x768,-2.989428,-85.137425,True,Services,merchant_05242,insurance,NG,False,0.0713,316
8859,2023-06-27 13:07:00,2407.14,card_000184,mastercard,Discover,HSBC,tablet,dev_03056,89.236.212.133,company.com,Safari,Android,1920x1080,63.390539,-71.043001,True,Services,merchant_07507,gift_cards,MX,False,0.1473,290
3580,2023-06-27 13:36:00,4.33,card_000081,mastercard,Mastercard,BoA,tablet,dev_03624,70.243.223.24,hotmail.com,IE,Android,1920x1080,-69.146633,-10.63035,False,Books,merchant_04363,electronics,DE,False,0.0365,124
7198,2023-06-27 13:39:00,38.44,card_000182,amex,Discover,Citibank,mobile,dev_02411,116.200.112.126,company.com,Opera,Android,1024x768,6.202055,-55.572879,True,Sports,merchant_00342,online_retail,FR,False,0.0145,245
4325,2023-06-27 14:07:00,277.46,card_000161,amex,Discover,US Bank,desktop,dev_01251,182.210.226.108,yahoo.com,Edge,Linux,1920x1080,25.659722,158.503716,True,Beauty,merchant_01075,gas_station,NG,False,0.0778,424
1812,2023-06-27 14:38:00,106.23,card_000122,mastercard,Visa,Chase,desktop,dev_02336,15.145.115.115,outlook.com,Opera,Linux,1440x900,67.495871,152.66801,False,Services,merchant_06214,online_retail,RU,False,0.1341,127
3249,2023-06-27 14:54:00,17.7,card_000160,credit,Mastercard,American Express,mobile,dev_03936,120.160.214.0,outlook.com,IE,Windows,1440x900,14.218005,36.850515,True,Digital Content,merchant_07105,gift_cards,KR,False,0.1176,248
2844,2023-06-27 15:27:00,158.3,card_000008,credit,Amex,Citibank,desktop,dev_01650,206.14.183.112,yahoo.com,Safari,iOS,1366x768,39.825738,91.842404,False,Digital Content,merchant_08958,streaming,KR,False,0.0442,337
8057,2023-06-27 15:34:00,13.58,card_000189,amex,Mastercard,US Bank,mobile,dev_00321,56.72.76.81,company.com,Chrome,iOS,1024x768,41.273647,48.229184,True,Toys,merchant_07952,streaming,FR,False,0.1256,399
9631,2023-06-27 15:42:00,10.5,card_000018,credit,Discover,Capital One,tablet,dev_02902,78.70.160.186,hotmail.com,Edge,macOS,1366x768,45.45611,-98.238637,True,Clothing,merchant_04192,dining,US,False,0.142,481
8776,2023-06-27 15:55:00,132.97,card_000179,amex,Visa,Chase,mobile,dev_01394,195.68.27.31,outlook.com,Opera,Linux,2560x1440,-62.09079,44.772861,False,Services,merchant_05123,cryptocurrency,NG,False,0.0876,95
1218,2023-06-27 17:10:00,9.35,card_000159,mastercard,Amex,Citibank,desktop,dev_04386,224.153.209.135,gmail.com,Safari,Windows,1920x1080,-39.080536,142.152912,True,Digital Content,merchant_08959,grocery,GB,False,0.0048,301
